Srno,Company,Timestamp,Title,Description
10,Axis Bank,"14 Apr 2024, 11:48PM IST",RIL and Nayara now sell a 4th of India's bulk diesel,"RIL had 14.8% share in direct or bulk sales of diesel in March, up from 13.3% a year ago and 9.3% in the corresponding month of 2021, according to industry data. Nayara Energy's share increased to 10.9% in March from 8.7% a year ago and 2.6% in 2021. Together, the two refiners had a share of 25.7% in March, up from 22% in the previous year and 11.9% in 2021."
11,Axis Bank,"13 Apr,2024, 10:39AM IST",Intimation on issue of Letter of Confirmation,Intimation on issue of Letter of Confirmation
12,Axis Bank,"12 Apr,2024, 12:52PM IST",Intimation on loss of share certificate,Intimation on loss of share certificate
13,Axis Bank,"11 Apr 2024, 12:12PM IST",5 PSU stocks give 5-15 times returns in Modi's 10-year rule; 17 turn multibaggers,"ETMarkets analysis shows significant returns by PSU stocks during the last decade of the Modi government, with Bharat Electronics Limited (BEL) leading with remarkable growth."
14,Axis Bank,"10 Apr,2024, 04:38PM IST",Intimation on loss of share certificates.,Intimation on loss of share certificates.
15,Axis Bank,"10 Apr,2024, 02:24PM IST","Certification under Regulation 7(3) of SEBI (LODR) Regulations, 2015","Certification under Regulation 7(3) of SEBI (LODR) Regulations, 2015"
16,Axis Bank,"10 Apr,2024, 02:18PM IST",Certificate under regulation 74(5) of SEBI (DP) Regulations 2018,Certificate under regulation 74(5) of SEBI (DP) Regulations 2018
17,Axis Bank,"10 Apr 2024, 01:13PM IST",Is the stock market open for Eid-Ul-Fitr (Ramzan Id) tomorrow?,"?Equity markets BSE and NSE will remain closed for trading on Thursday on the account of Eid-Ul-Fitr (Ramzan Id). India's largest agri commodity exchange NCDEX will also be shut tomorrow, while MCX will be closed for the first session between 9 am and 5 pm and resume trading after 5 pm."
18,Axis Bank,"08 Apr,2024, 04:10PM IST",Intimation on loss of share certificate.,Intimation on loss of share certificate.
19,Axis Bank,"08 Apr 2024, 09:31AM IST","Sensex surges over 500 points to fresh peak; Nifty above 22,650","Domestic benchmark indices hit new highs with Nifty leading the gains. Energy, metals, and realty sectors shine, while IT companies' performance remains crucial."
20,Axis Bank,"08 Apr 2024, 06:30AM IST",Top stocks to buy: Favourable industry trends to support oil and gas stocks,Upstream oil players and gas firms can cushion against rising volatility fuelled by stretched valuations.
21,Axis Bank,"05 Apr,2024, 04:22PM IST","Intimation under Regulation 30 of SEBI LODR Regulations, 2015","Intimation under Regulation 30 of SEBI LODR Regulations, 2015"
22,Axis Bank,"04 Apr 2024, 10:48PM IST",Delhi High Court upholds Reliance's inclusion in BPCL-HPCL pipeline case,"The Delhi High Court upheld the Appellate Tribunal for Electricity's order allowing Reliance Industries to be made a party in a case regarding the designation of a pipeline by BPCL and HPCL as a common carrier for petroleum transportation. The court dismissed BPCL's appeal, supporting the tribunal's decision. The issue arose when PSU oil companies questioned whether their pipeline, exclusively for ATF transportation, should be a common carrier. RIL argued that since it initiated the process, it has a stake in the matter. The tribunal had allowed RIL to join the proceedings, a decision opposed by the PSU oil firms."
23,Axis Bank,"04 Apr,2024, 03:42PM IST",Intimation on loss of share certificate.,Intimation on loss of share certificate.
24,Axis Bank,"04 Apr 2024, 02:07PM IST","Kotak Equities retains sell rating on HPCL, IOC & BPCL, estimates up to 33% slide","Kotak Institutional Equities expressed concerns over OMCs' capex plans due to limited pricing freedom. Government's petrol and diesel price cut, along with rising crude oil prices, may impact energy stocks like HPCL, IOC, and BPCL."
25,Axis Bank,"03 Apr 2024, 12:23AM IST","Energy, auto companies bet big on LNG trucks","LNG trucks are called long-haul vehicles, as they have a driving range of 600-1,000 km in a single fuel fill, giving them an edge over other fuels. By 2030, India could see 50,000 trucks serviced through 400 LNG retail stations, according to Emkay Research. India has around 4 million trucks operating, of which 1 to 1.5 million would be diesel-run trucks. Emkay Research says 3-5% of this can be converted to/replaced by LNG by CY30, which implies 50,000 trucks."
26,Axis Bank,"01 Apr,2024, 11:42AM IST",Intimation on change in senior management.,Intimation on change in senior management.
27,Axis Bank,"01 Apr 2024, 12:50AM IST","ONGC energises govt kitty with ?7,224 crore dividend","ONGC's dividend contribution to the state was almost double the ?3,636 crore dividend by Indian Oil Corporation (IOC), nearly three times Bharat Petroleum Corporation's ?2,413 crore, close to four times GAIL's ?1,863 crore and about ten times Oil India's ?737 crore.These are interim dividends and a final instalment usually comes after the companies declare annual earnings."
28,Axis Bank,"01 Apr 2024, 12:50AM IST","ONGC energises govt kitty with ?7,224 crore dividend","ONGC's dividend contribution to the state was almost double the ?3,636 crore dividend by Indian Oil Corporation (IOC), nearly three times Bharat Petroleum Corporation's ?2,413 crore, close to four times GAIL's ?1,863 crore and about ten times Oil India's ?737 crore.These are interim dividends and a final instalment usually comes after the companies declare annual earnings."
29,Axis Bank,"28 Mar,2024, 09:30PM IST",Intimation under Regulation 30,Intimation under Regulation 30
30,Axis Bank,"28 Mar,2024, 09:23PM IST",Intimation on amendment to the object clause of Memorandum of Association,Intimation on amendment to the object clause of Memorandum of Association
31,Axis Bank,"28 Mar,2024, 09:09PM IST",Intimation regarding postal ballot result along with Scrutinizer''s report.,Intimation regarding postal ballot result along with Scrutinizer''s report.
32,Axis Bank,"27 Mar 2024, 08:30PM IST",Haldia Petrochemicals seeks local Indian naphtha supplies amid Red Sea disruption: CEO,"The company, which owns a naphtha cracker producing 700,000 metric tons per year in the eastern state of West Bengal, sources 50% of its feedstock from the Middle East and relies on local refiners like Indian Oil, HPCL and BPCL for the rest of its feedstock needs."
33,Axis Bank,"27 Mar,2024, 05:18PM IST",Intimation on loss of share certificate,Intimation on loss of share certificate
34,Axis Bank,"27 Mar,2024, 03:13PM IST",Intimation on closure of trading window,Intimation on closure of trading window
35,Axis Bank,"27 Mar 2024, 01:24PM IST","T+0 trade settlement scrip list released: Bajaj Auto, SBI, and 3 Tata Group stocks part of the list",Stock exchanges will introduce the beta version of ‘T+0’ or same-day trade settlement in the 25 scrips in the cash segment from Thursday.
36,Axis Bank,"22 Mar 2024, 05:34AM IST",Powell Ahoy! Beaten down SMid caps get a Fed boost,"The BSE Sensex gained 0.75% or 539.50 points to close at 72,641.19, while the Nifty advanced 0.79% or 172.85 points to close at 22011.95."
37,Axis Bank,"21 Mar 2024, 02:52PM IST","Buy or Sell? Here's what brokerages say on IOCL, BPCL and HPCL shares","Oil marketing companies' stocks recover 5.3% after 11% decline due to government's Rs 2/litre petrol and diesel price cut before elections. Nomura is bullish on OMC stocks, Macquarie us cautious and Kotak has a negative outlook."
38,Axis Bank,"20 Mar 2024, 11:45PM IST","Oil companies jump into EV charging; Offer facilities at over 15,000 petrol pumps","India has 89,000 petrol pumps, of which 17% now have EV charging facilities. Indian Oil, the largest fuel retailer in the country, has 8,760 filling stations with EV chargers, or nearly a quarter of the total 32,000 pumps it operates. HPCL's 3,050 pumps and BPCL's 2,640 pumps have chargers."
39,Axis Bank,"20 Mar,2024, 06:55PM IST",Intimation on loss of share certificates,Intimation on loss of share certificates
40,Axis Bank,"20 Mar 2024, 10:00AM IST","Hot Stocks: Brokerages on Eicher Motors, OMCs, Syrma SGS, Kaynes Tech & Hindustan Foods","UBS upgraded Eicher Motors to Buy with Rs 5,000 target, addressing competition concerns. Jefferies started Buy on Syrma SGS, Hold on Kaynes Technologies. Nomura has positive views on OMCs. B&K recommends Buy on Hindustan Foods for strong growth and debt reduction."
41,Bharat Petrolium,"29 Apr 2024, 06:30AM IST",This tax-saving ELSS fund gave 14.3% returns in five years; should you invest?,"Axis ELSS Tax Saver Fund: This fund has undergone a shift in its investing stance in recent years. The big change is in the form of a more diversified portfolio (currently around 60 stocks), against the earlier preference for a compact portfolio of around 40 stocks. This has also reduced the heavy concentration at the top end of its portfolio, with the fund diluting positions in its top bets. It has also sizeably hiked its presence in mid-cap stocks, even as it retains a large-cap tilt. Should you invest?"
42,Bharat Petrolium,"27 Apr 2024, 01:11AM IST",Oil PSUs' output from overseas fields up a tad,"The share of India's state companies in oil and gas production from overseas fields increased to 19.9 million metric tonnes of oil equivalent (MMTOE) in 2023-24 from 19.5 MMTOE in the previous year. Production at Russia's Skahalin-1 project normalised during the financial year, after being badly affected in 2022 following the launch of the Russia-Ukraine war."
43,Bharat Petrolium,"25 Apr,2024, 03:05PM IST",Intimation on loss of share certificate,Intimation on loss of share certificate
44,Bharat Petrolium,"23 Apr,2024, 03:18PM IST",Intimation on loss of share certificate.,Intimation on loss of share certificate.
45,Bharat Petrolium,"19 Apr 2024, 05:44PM IST",Hindustan Petroleum to set up a global oil trading desk,"Hindustan Petroleum Corp. Ltd (HPCL) plans to establish an international oil trading desk as part of its Visakh Refinery Modernisation Project. The move aims to modernize the refinery, increase refining capacity, and improve distillate yields. A trading desk helps companies procure crude oil from the international market on a real-time basis, helping cut import prices."
46,Bharat Petrolium,"19 Apr 2024, 06:00AM IST",Shares of oil marketing companies look attractive: Motilal Oswal,"??“We expect marketing margins to normalise at higher levels from 2QFY25 onwards as the impact of these events subsides,” said Motilal Oswal’s analysts Abhishek Nigam and Aman Chowdhary in a client note."
47,Bharat Petrolium,"17 Apr,2024, 01:48PM IST",Intimation on loss of share certificate,Intimation on loss of share certificate
48,Bharat Petrolium,"16 Apr 2024, 03:34PM IST",Bharat Petroleum to lay 35-km ATF pipeline from Piyala to Noida International Airport,"The dedicated ATF pipeline will span over 34 km, and will further extend by 1.2 km within the airport premises, Noida International Airport said. ""Once operational, this pipeline will operate on a common/contract carrier basis, ensuring seamless fuel transportation to the airport,"" it said."
49,Bharat Petrolium,"16 Apr,2024, 03:04PM IST","Certification under Regulation 40(9) and 61(4) of SEBI LODR Regulations, 2015 for FY 31.3.2024.","Certification under Regulation 40(9) and 61(4) of SEBI LODR Regulations, 2015 for FY 31.3.2024."
50,Bharat Petrolium,"14 Apr 2024, 11:48PM IST",RIL and Nayara now sell a 4th of India's bulk diesel,"RIL had 14.8% share in direct or bulk sales of diesel in March, up from 13.3% a year ago and 9.3% in the corresponding month of 2021, according to industry data. Nayara Energy's share increased to 10.9% in March from 8.7% a year ago and 2.6% in 2021. Together, the two refiners had a share of 25.7% in March, up from 22% in the previous year and 11.9% in 2021."
51,Bharat Petrolium,"13 Apr,2024, 10:39AM IST",Intimation on issue of Letter of Confirmation,Intimation on issue of Letter of Confirmation
52,Bharat Petrolium,"12 Apr,2024, 12:52PM IST",Intimation on loss of share certificate,Intimation on loss of share certificate
53,Bharat Petrolium,"11 Apr 2024, 12:12PM IST",5 PSU stocks give 5-15 times returns in Modi's 10-year rule; 17 turn multibaggers,"ETMarkets analysis shows significant returns by PSU stocks during the last decade of the Modi government, with Bharat Electronics Limited (BEL) leading with remarkable growth."
54,Bharat Petrolium,"10 Apr,2024, 04:38PM IST",Intimation on loss of share certificates.,Intimation on loss of share certificates.
55,Bharat Petrolium,"10 Apr,2024, 02:24PM IST","Certification under Regulation 7(3) of SEBI (LODR) Regulations, 2015","Certification under Regulation 7(3) of SEBI (LODR) Regulations, 2015"
56,Bharat Petrolium,"10 Apr,2024, 02:18PM IST",Certificate under regulation 74(5) of SEBI (DP) Regulations 2018,Certificate under regulation 74(5) of SEBI (DP) Regulations 2018
57,Bharat Petrolium,"10 Apr 2024, 01:13PM IST",Is the stock market open for Eid-Ul-Fitr (Ramzan Id) tomorrow?,"?Equity markets BSE and NSE will remain closed for trading on Thursday on the account of Eid-Ul-Fitr (Ramzan Id). India's largest agri commodity exchange NCDEX will also be shut tomorrow, while MCX will be closed for the first session between 9 am and 5 pm and resume trading after 5 pm."
